Tweet,id,time,Date,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea #diam,2.68E+15,2020-07-24 00:29 +0000,7/24/2020,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #quis,5.50E+15,2020-07-23 22:09 +0000,7/23/2020,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque #tincidunt,3.94E+15,2020-07-23 20:34 +0000,7/23/2020,150,3,0.02,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu #tortor,7.20E+15,2020-07-23 20:17 +0000,7/23/2020,197,29,0.147208122,0,1,4,1,0,0,0,0,0,0,0,0,0,23,23
ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #donec,7.69E+15,2020-07-23 18:10 +0000,7/23/2020,186,4,0.021505376,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est #etiam,4.71E+15,2020-07-23 17:53 +0000,7/23/2020,165,2,0.012121212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #volutpat,9.74E+15,2020-07-23 17:47 +0000,7/23/2020,131,5,0.038167939,0,1,2,0,0,0,2,0,0,0,0,0,0,19,0
vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec #sodales,5.13E+15,2020-07-23 17:43 +0000,7/23/2020,133,5,0.037593985,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa #lacus,2.79E+15,2020-07-23 17:43 +0000,7/23/2020,982,8,0.00814664,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0
neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #libero,3.70E+15,2020-07-23 17:30 +0000,7/23/2020,2338,91,0.038922156,0,6,10,0,6,0,22,0,0,0,0,0,0,47,47
lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum #duis,9.12E+15,2020-07-23 17:10 +0000,7/23/2020,595,2,0.003361345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin #in,2.37E+15,2020-07-23 17:04 +0000,7/23/2020,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #sem,8.85E+15,2020-07-23 14:39 +0000,7/23/2020,272,13,0.047794118,0,2,4,2,3,0,2,0,0,0,0,0,0,0,0
orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat #odio,7.68E+15,2020-07-23 13:33 +0000,7/23/2020,792,8,0.01010101,1,0,1,0,2,0,3,0,0,0,0,0,0,1,1
eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in #ut,8.77E+15,2020-07-23 13:31 +0000,7/23/2020,243,2,0.008230453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet #pretium,8.47E+15,2020-07-23 13:24 +0000,7/23/2020,144,1,0.006944444,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0
nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #odio,2.38E+15,2020-07-23 13:22 +0000,7/23/2020,136,3,0.022058824,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis #semper,3.38E+15,2020-07-23 13:11 +0000,7/23/2020,130,3,0.023076923,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac #id,1.05E+15,2020-07-23 13:07 +0000,7/23/2020,160,10,0.0625,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac #amet,7.63E+15,2020-07-23 12:11 +0000,7/23/2020,1284,24,0.018691589,0,1,2,1,0,0,18,0,0,0,0,0,0,192,2
lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate #libero,1.76E+15,2020-07-23 03:04 +0000,7/23/2020,358,3,0.008379888,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit #eget,7.96E+15,2020-07-22 19:05 +0000,7/22/2020,254,6,0.023622047,0,0,3,0,1,0,1,0,0,0,0,0,0,97,1
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #quisque,8.24E+15,2020-07-22 18:30 +0000,7/22/2020,167,5,0.02994012,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus #eget,4.64E+15,2020-07-22 17:00 +0000,7/22/2020,304,4,0.013157895,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus #augue,2.49E+15,2020-07-22 14:31 +0000,7/22/2020,353,5,0.014164306,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat #mauris,7.38E+15,2020-07-21 22:39 +0000,7/21/2020,199,8,0.040201005,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0
volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id #amet,3.11E+15,2020-07-21 22:26 +0000,7/21/2020,141,3,0.021276596,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet #viverra,9.02E+15,2020-07-21 22:02 +0000,7/21/2020,284,7,0.024647887,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo #nullam,1.55E+15,2020-07-21 17:51 +0000,7/21/2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis #ipsum,9.98E+15,2020-07-21 17:50 +0000,7/21/2020,519,1,0.001926782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla #eget,9.00E+15,2020-07-21 16:10 +0000,7/21/2020,338,6,0.017751479,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem #in,6.31E+15,2020-07-21 16:04 +0000,7/21/2020,1334,32,0.023988006,0,1,9,2,0,0,20,0,0,0,0,0,0,0,0
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero #tortor,1.70E+15,2020-07-21 15:06 +0000,7/21/2020,1647,297,0.180327869,0,1,9,0,0,0,11,0,0,0,0,0,0,276,276
amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat #libero,8.99E+13,2020-07-21 15:05 +0000,7/21/2020,184,8,0.043478261,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna #felis,3.70E+15,2020-07-21 14:55 +0000,7/21/2020,492,8,0.016260163,0,1,4,0,0,0,1,0,0,0,0,0,0,236,2
montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #enim,6.43E+15,2020-07-21 02:32 +0000,7/21/2020,235,2,0.008510638,0,0,2,0,0,0,0,0,0,0,0,0,0,49,0
libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus #nibh,4.54E+15,2020-07-20 23:43 +0000,7/20/2020,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #ipsum,6.31E+15,2020-07-20 20:37 +0000,7/20/2020,130,3,0.023076923,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec #vivamus,2.55E+15,2020-07-20 17:45 +0000,7/20/2020,320,2,0.00625,0,1,1,0,0,0,0,0,0,0,0,0,0,50,0
fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante #aliquam,1.96E+15,2020-07-20 17:15 +0000,7/20/2020,580,17,0.029310345,0,2,11,2,0,0,2,0,0,0,0,0,0,0,0
leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue #augue,3.90E+15,2020-07-20 15:31 +0000,7/20/2020,286,4,0.013986014,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in #nam,2.31E+15,2020-07-19 18:24 +0000,7/19/2020,1327,175,0.131876413,0,0,24,8,10,4,4,0,0,0,0,0,0,125,125
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet #pede,1.18E+15,2020-07-19 03:00 +0000,7/19/2020,191,5,0.02617801,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0
varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque #morbi,2.61E+15,2020-07-17 22:24 +0000,7/17/2020,142,4,0.028169014,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #ac,5.22E+15,2020-07-17 21:41 +0000,7/17/2020,64,1,0.015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac #amet,2.21E+15,2020-07-17 21:31 +0000,7/17/2020,223,7,0.031390135,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat #ullamcorper,6.34E+14,2020-07-17 20:27 +0000,7/17/2020,474,6,0.012658228,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo #quis,8.70E+15,2020-07-17 19:05 +0000,7/17/2020,71,1,0.014084507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non #congue,1.83E+14,2020-07-17 19:00 +0000,7/17/2020,217,3,0.013824885,0,0,1,0,0,0,2,0,0,0,0,0,0,31,0
ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #rutrum,1.92E+15,2020-07-17 17:24 +0000,7/17/2020,262,5,0.019083969,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere #mi,9.13E+15,2020-07-17 16:51 +0000,7/17/2020,215,5,0.023255814,0,1,2,0,0,0,0,0,0,0,0,0,0,43,2
porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #eget,2.71E+15,2020-07-17 14:56 +0000,7/17/2020,553,2,0.003616637,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis #hac,6.82E+15,2020-07-17 13:19 +0000,7/17/2020,587,1,0.001703578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti #convallis,2.35E+15,2020-07-17 12:19 +0000,7/17/2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non #nulla,6.51E+15,2020-07-17 02:18 +0000,7/17/2020,468,23,0.049145299,0,1,2,0,0,0,0,0,0,0,0,0,0,20,20
et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #sit,7.41E+15,2020-07-17 02:08 +0000,7/17/2020,322,5,0.01552795,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #fusce,3.43E+15,2020-07-17 01:59 +0000,7/17/2020,195,19,0.097435897,0,1,2,0,1,0,1,0,0,0,0,0,0,14,14
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur #consequat,8.64E+15,2020-07-17 01:53 +0000,7/17/2020,384,4,0.010416667,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2
morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id #imperdiet,1.25E+14,2020-07-17 00:16 +0000,7/17/2020,448,16,0.035714286,0,1,8,0,0,0,2,0,0,0,0,0,0,147,5
natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #quis,2.57E+14,2020-07-16 22:08 +0000,7/16/2020,3929,48,0.012216849,4,2,18,8,0,1,15,0,0,0,0,0,0,0,0
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #etiam,1.42E+15,2020-07-16 18:47 +0000,7/16/2020,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui #egestas,3.35E+15,2020-07-16 18:05 +0000,7/16/2020,377,12,0.031830239,0,1,6,0,0,0,0,0,0,0,0,0,0,90,5
massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #tempus,1.14E+15,2020-07-16 16:28 +0000,7/16/2020,365,4,0.010958904,0,1,0,0,0,0,0,0,0,0,0,0,0,84,3
mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae #dapibus,3.04E+15,2020-07-16 14:58 +0000,7/16/2020,264,4,0.015151515,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus #etiam,5.38E+15,2020-07-16 13:14 +0000,7/16/2020,174,2,0.011494253,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet #ac,5.30E+14,2020-07-15 23:39 +0000,7/15/2020,870,78,0.089655172,1,0,5,1,0,0,7,0,0,0,0,0,0,64,64
curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #ante,4.95E+15,2020-07-15 22:30 +0000,7/15/2020,231,4,0.017316017,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #quam,1.15E+14,2020-07-15 20:10 +0000,7/15/2020,76,2,0.026315789,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet #vitae,1.97E+15,2020-07-15 19:51 +0000,7/15/2020,164,5,0.030487805,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #eu,2.32E+15,2020-07-15 18:59 +0000,7/15/2020,244,14,0.057377049,0,1,4,0,0,0,9,0,0,0,0,0,0,0,0
felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #adipiscing,7.64E+15,2020-07-15 17:51 +0000,7/15/2020,60,1,0.016666667,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit #nisl,2.59E+15,2020-07-15 12:46 +0000,7/15/2020,664,14,0.021084337,1,0,5,0,1,2,3,0,0,0,0,0,0,2,2
et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus #suspendisse,1.34E+15,2020-07-15 12:40 +0000,7/15/2020,519,19,0.036608863,0,2,2,4,0,0,11,0,0,0,0,0,0,0,0
orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #neque,5.43E+15,2020-07-15 11:46 +0000,7/15/2020,177,1,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus #condimentum,5.41E+15,2020-07-15 03:57 +0000,7/15/2020,85,9,0.105882353,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8
amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie #faucibus,5.22E+15,2020-07-15 03:32 +0000,7/15/2020,35,3,0.085714286,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0
